,open,high,low,close,volume
2019-02-11,171.05,171.21,169.25,169.43,20993425
2019-02-12,170.1,171.0,169.7,170.89,22283523
2019-02-13,171.39,172.48,169.92,170.18,22490233
2019-02-14,169.71,171.26,169.38,170.8,21835747
2019-02-15,171.25,171.7,169.75,170.42,24626814
2019-02-19,169.71,171.44,169.49,170.93,18972826
2019-02-20,171.19,173.32,170.99,172.03,26114362
2019-02-21,171.8,172.37,170.3,171.06,17249670
2019-02-22,171.58,173.0,171.38,172.97,18913154
2019-02-25,174.16,175.87,173.95,174.23,21873358
2019-02-26,173.71,175.3,173.17,174.33,17070211
2019-02-27,173.21,175.0,172.73,174.87,27835389
2019-02-28,174.32,174.91,172.92,173.15,28215416
2019-03-01,174.28,175.15,172.89,174.97,25886167
2019-03-04,175.69,177.75,173.97,175.85,27436203
2019-03-05,175.94,176.0,174.54,175.53,19737419
2019-03-06,174.67,175.49,173.94,174.52,20810384
2019-03-07,173.87,174.44,172.02,172.5,24796374
2019-03-08,170.32,173.07,169.5,172.91,23999358
2019-03-11,175.49,179.12,175.35,178.9,32011034
2019-03-12,180.0,182.67,179.37,180.91,32467584
2019-03-13,182.25,183.3,180.92,181.71,31032524
2019-03-14,183.9,184.1,182.56,183.73,23579508
2019-03-15,184.85,187.33,183.74,186.12,39042912
2019-03-18,185.8,188.39,185.79,188.02,26219832
2019-03-19,188.35,188.99,185.92,186.53,31646369
2019-03-20,186.23,189.49,184.73,188.16,31035231
2019-03-21,190.02,196.33,189.81,195.09,51034237
2019-03-22,195.34,197.69,190.78,191.05,42407666
2019-03-25,191.51,191.98,186.6,188.74,43845293
2019-03-26,191.66,192.88,184.58,186.79,49800538
2019-03-27,188.75,189.76,186.55,188.47,29848427
2019-03-28,188.95,189.56,187.53,188.72,20780363
2019-03-29,189.83,190.08,188.54,189.95,23563961
2019-04-01,191.64,191.68,188.38,191.24,27861964
2019-04-02,191.09,194.46,191.05,194.02,22765732
2019-04-03,193.25,196.5,193.15,195.35,23271830
2019-04-04,194.79,196.37,193.14,195.69,19114275
2019-04-05,196.45,197.1,195.93,197.0,18526644
2019-04-08,196.42,200.23,196.34,200.1,25881697
2019-04-09,200.32,202.85,199.23,199.5,35768237
2019-04-10,198.68,200.74,198.18,200.62,21695288
2019-04-11,200.85,201.0,198.44,198.95,20900808
2019-04-12,199.2,200.14,196.21,198.87,27760668
2019-04-15,198.58,199.85,198.01,199.23,17536646
2019-04-16,199.46,201.37,198.56,199.25,25696385
2019-04-17,199.54,203.38,198.61,203.13,28906780
2019-04-18,203.12,204.15,202.52,203.86,24195766
2019-04-22,202.83,204.94,202.34,204.53,19439545
2019-04-23,204.43,207.75,203.9,207.48,23322991
2019-04-24,207.36,208.48,207.05,207.16,17540609
2019-04-25,206.83,207.76,205.12,205.28,18543206
2019-04-26,204.9,205.0,202.12,204.3,18649102
2019-04-29,204.4,205.97,203.86,204.61,22204716
2019-04-30,203.06,203.4,199.11,200.67,46534923
2019-05-01,209.88,215.31,209.23,210.52,64827328
2019-05-02,209.84,212.65,208.13,209.15,31996324
2019-05-03,210.89,211.84,210.23,211.75,20892378
2019-05-06,204.29,208.84,203.5,208.48,32443113
2019-05-07,205.88,207.42,200.83,202.86,38763698
2019-05-08,201.9,205.34,201.75,202.9,26339504
2019-05-09,200.4,201.68,196.66,200.72,34908607
2019-05-10,197.42,198.85,192.77,197.18,41208712
2019-05-13,187.71,189.48,182.85,185.72,57430623
2019-05-14,186.41,189.7,185.41,188.66,36529677
2019-05-15,186.27,191.75,186.02,190.92,26544718
2019-05-16,189.91,192.47,188.84,190.08,33031364
2019-05-17,186.93,190.9,186.76,189.0,32879090
2019-05-20,183.52,184.35,180.28,183.09,38612290
2019-05-21,185.22,188.0,184.7,186.6,28364848
2019-05-22,184.66,185.71,182.55,182.78,29748556
2019-05-23,179.8,180.54,177.81,179.66,36529736
2019-05-24,180.2,182.14,178.62,178.97,23714686
2019-05-28,178.92,180.59,177.91,178.23,27948160
2019-05-29,176.42,179.35,176.0,177.38,28481165
2019-05-30,177.95,179.23,176.67,178.3,21218412
2019-05-31,176.23,177.99,174.99,175.07,27043584
2019-06-03,175.6,177.92,170.27,173.3,40396069
2019-06-04,175.44,179.83,174.52,179.64,30967961
2019-06-05,184.28,184.99,181.14,182.54,29773427
2019-06-06,183.08,185.47,182.15,185.22,22526311
2019-06-07,186.51,191.92,185.77,190.15,30684393
2019-06-10,191.81,195.37,191.62,192.58,26220851
2019-06-11,194.86,196.0,193.6,194.81,26932882
2019-06-12,193.95,195.97,193.39,194.19,18253189
2019-06-13,194.7,196.79,193.6,194.15,21674625
2019-06-14,191.55,193.59,190.3,192.74,18761474
2019-06-17,192.9,194.96,192.17,193.89,14669144
2019-06-18,196.05,200.29,195.21,198.45,26551004
2019-06-19,199.68,199.88,197.31,197.87,21124235
2019-06-20,200.37,200.61,198.03,199.46,21513988
2019-06-21,198.8,200.85,198.15,198.78,47800589
2019-06-24,198.54,200.16,198.17,198.58,18220421
2019-06-25,198.43,199.26,195.29,195.57,21070334
2019-06-26,197.77,200.99,197.35,199.8,26067512
2019-06-27,200.29,201.57,199.57,199.74,20899717
2019-06-28,198.68,199.5,197.05,197.92,31110642
2019-07-01,203.17,204.49,200.65,201.55,27316739
2019-07-02,201.41,203.13,201.36,202.73,16935217
2019-07-03,203.28,204.44,202.69,204.41,11362045
2019-07-05,203.35,205.08,202.9,204.23,17265518
2019-07-08,200.81,201.4,198.41,200.02,25338628
2019-07-09,199.2,201.51,198.81,201.24,20578015
2019-07-10,201.85,203.73,201.56,203.23,17897138
2019-07-11,203.31,204.39,201.71,201.75,20191842
2019-07-12,202.45,204.0,202.2,203.3,17595212
2019-07-15,204.09,205.87,204.0,205.21,16947420
2019-07-16,204.59,206.11,203.5,204.5,16866816
2019-07-17,204.05,205.09,203.27,203.35,14107450
2019-07-18,204.0,205.88,203.7,205.66,18582161
2019-07-19,205.79,206.5,202.36,202.59,20929307
2019-07-22,203.65,207.23,203.61,207.22,22277932
2019-07-23,208.46,208.91,207.29,208.84,18355210
2019-07-24,207.67,209.15,207.17,208.67,14991567
2019-07-25,208.89,209.24,206.73,207.02,13909535
2019-07-26,207.48,209.73,207.14,207.74,17618874
2019-07-29,208.46,210.64,208.44,209.68,21673389
2019-07-30,208.76,210.16,207.31,208.78,33935718
2019-07-31,216.42,221.37,211.3,213.04,69281361
2019-08-01,213.9,218.03,206.74,208.43,54017922
2019-08-02,205.53,206.43,201.63,204.02,40862122
2019-08-05,197.99,198.65,192.58,193.34,52392969
2019-08-06,196.31,198.07,194.04,197.0,35824787
2019-08-07,195.41,199.56,193.82,199.04,33364400
2019-08-08,200.2,203.53,199.39,203.43,27009523
2019-08-09,201.3,202.76,199.29,200.99,24619746
2019-08-12,199.62,202.05,199.15,200.48,22481889
2019-08-13,201.02,212.14,200.48,208.97,47539786
2019-08-14,203.16,206.44,202.59,202.75,36547443
2019-08-15,203.46,205.14,199.67,201.74,27883363
2019-08-16,204.28,207.16,203.84,206.5,28813624
2019-08-19,210.62,212.73,210.03,210.35,24431915
2019-08-20,210.88,213.35,210.32,210.36,26919529
2019-08-21,212.99,213.65,211.6,212.64,21564747
2019-08-22,213.19,214.44,210.75,212.46,22267819
2019-08-23,209.43,212.05,201.0,202.64,46882843
2019-08-26,205.86,207.19,205.06,206.49,26066130
2019-08-27,207.86,208.55,203.53,204.16,25897344
2019-08-28,204.1,205.72,203.32,205.53,15957632
2019-08-29,208.5,209.32,206.66,209.01,21007652
2019-08-30,210.16,210.45,207.2,208.74,21162561
2019-09-03,206.43,206.98,204.22,205.7,20059574
2019-09-04,208.39,209.48,207.32,209.19,19216820
2019-09-05,212.0,213.97,211.51,213.28,23946984
2019-09-06,214.05,214.42,212.51,213.26,19362294
2019-09-09,214.84,216.44,211.07,214.17,27309401
2019-09-10,213.86,216.78,211.71,216.7,31777931
2019-09-11,218.07,223.71,217.73,223.59,44289646
2019-09-12,224.8,226.42,222.86,223.09,32226669
2019-09-13,220.0,220.79,217.02,218.75,39763296
2019-09-16,217.73,220.13,217.56,219.9,21158141
2019-09-17,219.96,220.82,219.12,220.7,18386468
2019-09-18,221.06,222.85,219.44,222.77,25643093
2019-09-19,222.01,223.76,220.37,220.96,22187876
2019-09-20,221.38,222.56,217.47,217.73,57977094
2019-09-23,218.95,219.84,217.65,218.72,19419648
2019-09-24,221.03,222.49,217.19,217.68,31434367
2019-09-25,218.55,221.5,217.14,221.03,22481006
2019-09-26,220.0,220.94,218.83,219.89,19088312
2019-09-27,220.54,220.96,217.28,218.82,25361285
2019-09-30,220.9,224.58,220.79,223.97,26318583
2019-10-01,225.07,228.22,224.2,224.59,36187163
2019-10-02,223.06,223.58,217.93,218.96,35767257
2019-10-03,218.43,220.96,215.13,220.82,30352686
2019-10-04,225.64,227.49,223.89,227.01,34755553
2019-10-07,226.27,229.93,225.84,227.06,30889269
2019-10-08,225.82,228.06,224.33,224.4,29282700
2019-10-09,227.03,227.79,225.64,227.03,19029424
2019-10-10,227.93,230.44,227.3,230.09,28962984
2019-10-11,232.95,237.64,232.31,236.21,41990210
2019-10-14,234.9,238.13,234.67,235.87,24413484
2019-10-15,236.39,237.65,234.88,235.32,23040483
2019-10-16,233.37,235.24,233.2,234.37,19286694
2019-10-17,235.09,236.15,233.52,235.28,17272897
2019-10-18,234.59,237.58,234.29,236.41,24248023
2019-10-21,237.52,240.99,237.32,240.51,21811567
2019-10-22,241.16,242.2,239.62,239.96,22684001
2019-10-23,242.1,243.24,241.22,243.18,19932545
2019-10-24,244.51,244.8,241.81,243.58,17916255
2019-10-25,243.16,246.73,242.88,246.58,18369296
2019-10-28,247.42,249.25,246.72,249.05,23655368
2019-10-29,248.97,249.75,242.57,243.29,35709867
2019-10-30,244.76,245.3,241.21,243.26,31130522
2019-10-31,247.24,249.17,237.26,248.76,34790520
2019-11-01,249.54,255.93,249.16,255.82,37781334
2019-11-04,257.33,257.85,255.38,257.5,25817952
2019-11-05,257.05,258.19,256.32,257.13,19974427
2019-11-06,256.77,257.49,255.37,257.24,18966124
2019-11-07,258.74,260.35,258.11,259.43,23735083
2019-11-08,258.69,260.44,256.85,260.14,17520495
2019-11-11,258.3,262.47,258.28,262.2,20507459
2019-11-12,261.55,262.79,260.92,261.96,21847226
2019-11-13,261.13,264.78,261.07,264.47,25817593
2019-11-14,263.75,264.88,262.1,262.64,22395556
2019-11-15,263.68,265.78,263.01,265.76,25093666
2019-11-18,265.8,267.43,264.23,267.1,21700897
2019-11-19,267.9,268.0,265.39,266.29,19069597
2019-11-20,265.54,266.08,260.4,263.19,26609919
2019-11-21,263.69,264.01,261.18,262.01,30348778
2019-11-22,262.59,263.18,260.84,261.78,16331263
2019-11-25,262.71,266.44,262.52,266.37,21029517
2019-11-26,266.94,267.16,262.5,264.29,26334882
2019-11-27,265.58,267.98,265.31,267.84,16386122
2019-11-29,266.6,268.0,265.9,267.25,11654363
2019-12-02,267.27,268.25,263.45,264.16,23693550
2019-12-03,258.31,259.53,256.29,259.45,29377268
2019-12-04,261.07,263.31,260.68,261.74,16810388
2019-12-05,263.79,265.89,262.73,265.58,18661343
2019-12-06,267.48,271.0,267.3,270.71,26547493
2019-12-09,270.0,270.8,264.91,266.92,32182645
2019-12-10,268.6,270.07,265.86,268.48,22632383
2019-12-11,268.81,271.1,268.5,270.77,19723391
2019-12-12,267.78,272.56,267.32,271.46,34437042
2019-12-13,271.46,275.3,270.93,275.15,33432806
2019-12-16,277.0,280.79,276.98,279.86,32081105
2019-12-17,279.57,281.77,278.8,280.41,28575798
2019-12-18,279.8,281.9,279.12,279.74,29024687
2019-12-19,279.5,281.18,278.95,280.02,24626947
2019-12-20,282.23,282.65,278.56,279.44,69032743
2019-12-23,280.53,284.25,280.37,284.0,24677883
2019-12-24,284.69,284.89,282.92,284.27,12119714
2019-12-26,284.82,289.98,284.7,289.91,23334004
2019-12-27,291.12,293.97,288.12,289.8,36592936
2019-12-30,289.46,292.69,285.22,291.52,36059614
2019-12-31,289.93,293.68,289.52,293.65,25247625
2020-01-02,296.24,300.6,295.19,300.35,33911864
2020-01-03,297.15,300.58,296.5,297.43,36633878
2020-01-06,293.79,299.96,292.75,299.8,29644644
2020-01-07,299.84,300.9,297.48,298.39,27877655
2020-01-08,297.16,304.44,297.16,303.19,33090946
2020-01-09,307.24,310.43,306.2,309.63,42621542
2020-01-10,310.6,312.67,308.25,310.33,35217272
2020-01-13,311.64,317.07,311.15,316.96,30028742
2020-01-14,316.7,317.57,312.17,312.68,40653457
2020-01-15,311.85,315.5,309.55,311.34,30480882
2020-01-16,313.59,315.7,312.09,315.24,27207254
2020-01-17,316.27,318.74,315.0,318.73,34454117
2020-01-21,317.19,319.02,316.0,316.57,27235039
2020-01-22,318.58,319.99,317.31,317.7,25458115
2020-01-23,317.92,319.56,315.65,319.23,26117993
2020-01-24,320.25,323.33,317.52,318.31,36634380
2020-01-27,310.06,311.77,304.88,308.95,40485005
2020-01-28,312.6,318.4,312.19,317.69,40558486
2020-01-29,324.45,327.85,321.38,324.34,54149928
2020-01-30,320.54,324.09,318.75,323.87,31685808
2020-01-31,320.93,322.68,308.29,309.51,49897096
2020-02-03,304.3,313.49,302.22,308.66,43496401
2020-02-04,315.31,319.64,313.63,318.85,34154134
2020-02-05,323.52,324.76,318.95,321.45,29706718
2020-02-06,322.57,325.22,320.26,325.21,26356385
2020-02-07,322.37,323.4,318.0,320.03,29421012
2020-02-10,314.18,321.55,313.85,321.55,27337215
2020-02-11,323.6,323.9,318.71,319.61,23580780
2020-02-12,321.47,327.22,321.47,327.2,28432573
2020-02-13,324.19,326.22,323.35,324.87,23686892
2020-02-14,324.74,325.98,322.85,324.95,20028447
2020-02-18,315.36,319.75,314.61,319.0,38190545
2020-02-19,320.0,324.57,320.0,323.62,23495991
2020-02-20,322.63,324.65,318.21,320.3,25141489
2020-02-21,318.62,320.45,310.5,313.05,32426415
2020-02-24,297.26,304.18,289.23,298.18,55548828
2020-02-25,300.95,302.53,286.13,288.08,57668364
2020-02-26,286.53,297.88,286.5,292.65,49678431
2020-02-27,281.1,286.0,272.96,273.52,80151381
2020-02-28,257.26,278.41,256.37,273.36,106721230
2020-03-02,282.28,301.44,277.72,298.81,85349339
2020-03-03,303.67,304.0,285.8,289.32,79868852
2020-03-04,296.44,303.4,293.13,302.74,54794568
2020-03-05,295.52,299.55,291.41,292.92,46893219
2020-03-06,282.0,290.82,281.23,289.03,56544246
2020-03-09,263.75,278.09,263.0,266.17,71686208
2020-03-10,277.14,286.44,269.37,285.34,71322520
2020-03-11,277.39,281.22,271.86,275.43,64094970
2020-03-12,255.94,270.0,248.0,248.23,104618517
2020-03-13,264.89,279.92,252.95,277.97,92683032
2020-03-16,241.95,259.08,240.0,242.21,80605865
2020-03-17,247.51,257.61,238.4,252.86,81013965
2020-03-18,239.77,250.0,237.12,246.67,75058406
2020-03-19,247.39,252.84,242.61,244.78,67964255
2020-03-20,247.18,251.83,228.0,229.24,100423346
2020-03-23,228.08,228.5,212.61,224.37,84188208
2020-03-24,236.36,247.69,234.3,246.88,71882773
2020-03-25,250.75,258.25,244.3,245.52,75900510
2020-03-26,246.52,258.68,246.36,258.44,63140169
2020-03-27,252.75,255.87,247.05,247.74,51054153
2020-03-30,250.74,255.52,249.4,254.81,41994110
2020-03-31,255.6,262.49,252.0,254.29,49250501
2020-04-01,246.5,248.72,239.13,240.91,44054638
2020-04-02,240.34,245.15,236.9,244.93,41483493
2020-04-03,242.8,245.7,238.97,241.41,32470017
2020-04-06,250.9,263.11,249.38,262.47,50455071
2020-04-07,270.8,271.7,259.0,259.43,50721831
2020-04-08,262.74,267.37,261.23,266.07,42223821
2020-04-09,268.7,270.07,264.7,267.99,40529123
2020-04-13,268.31,273.7,265.83,273.25,32755731
2020-04-14,280.0,288.25,278.05,287.05,48748672
2020-04-15,282.4,286.33,280.63,284.43,32788641
2020-04-16,287.38,288.2,282.35,286.69,39281290
2020-04-17,284.69,286.95,276.86,282.8,53812478
2020-04-20,277.95,281.68,276.85,276.93,32503750
2020-04-21,276.28,277.25,265.43,268.37,45247893
2020-04-22,273.61,277.9,272.2,276.1,29264342
2020-04-23,275.87,281.75,274.87,275.03,31203582
2020-04-24,277.2,283.01,277.0,282.97,31627183
2020-04-27,281.8,284.54,279.95,283.17,29271893
2020-04-28,285.08,285.83,278.2,278.58,28001187
2020-04-29,284.73,289.67,283.89,287.73,34320204
2020-04-30,289.96,294.53,288.35,293.8,45765968
2020-05-01,286.25,299.0,285.85,289.07,60154175
2020-05-04,289.17,293.69,286.32,293.16,33391986
2020-05-05,295.06,301.0,294.46,297.56,36937795
2020-05-06,300.46,303.24,298.87,300.63,35583438
2020-05-07,303.22,305.17,301.97,303.74,28803764
2020-05-08,305.64,310.35,304.29,310.13,33511985
2020-05-11,308.1,317.05,307.24,315.01,36486561
2020-05-12,317.83,319.69,310.91,311.41,40575263
2020-05-13,312.15,315.95,303.21,307.65,50155639
2020-05-14,304.51,309.79,301.53,309.54,39732269
2020-05-15,300.35,307.9,300.21,307.71,41587094
2020-05-18,313.17,316.5,310.32,314.96,33843125
2020-05-19,315.03,318.52,313.01,313.14,25432385
2020-05-20,316.68,319.52,316.52,319.23,27876215
2020-05-21,318.66,320.89,315.87,316.85,25672211
2020-05-22,315.77,319.23,315.35,318.89,20450754
2020-05-26,323.5,324.24,316.5,316.73,31380454
2020-05-27,316.14,318.71,313.09,318.11,28236274
2020-05-28,316.77,323.44,315.63,318.25,33449103
2020-05-29,319.25,321.15,316.47,317.94,38399532
2020-06-01,317.75,322.35,317.21,321.85,20254653
2020-06-02,320.75,323.44,318.93,323.34,21910704
2020-06-03,324.66,326.2,322.3,325.12,26122804
2020-06-04,324.39,325.62,320.78,322.32,21890091
2020-06-05,323.35,331.75,323.23,331.5,34312550
2020-06-08,330.25,333.6,327.32,333.46,23913634
2020-06-09,332.14,345.61,332.01,343.99,36928091
2020-06-10,347.9,354.77,346.09,352.84,41662938
2020-06-11,349.31,351.06,335.48,335.9,50415613
2020-06-12,344.72,347.8,334.22,338.8,50036513
2020-06-15,333.25,345.68,332.58,342.99,34702230
2020-06-16,351.46,353.2,344.72,352.08,41357182
2020-06-17,355.15,355.4,351.09,351.59,28601626
2020-06-18,351.41,353.45,349.22,351.73,24205096
2020-06-19,354.64,356.56,345.15,349.72,66118952
2020-06-22,351.34,359.46,351.15,358.87,33861316
2020-06-23,364.0,372.38,362.27,366.53,53038869
2020-06-24,365.0,368.79,358.52,360.06,48155849
2020-06-25,360.7,365.0,357.57,364.84,34380628
2020-06-26,364.41,365.32,353.02,353.63,51314211
2020-06-29,353.25,362.1736,351.28,361.78,32661519
2020-06-30,360.08,365.98,360.0,364.8,35055821
2020-07-01,365.12,367.36,363.91,364.11,27690454
2020-07-02,367.85,370.47,363.64,364.11,28814516
2020-07-06,370.0,375.78,369.87,373.85,29745936
2020-07-07,375.41,378.62,372.23,372.69,28206999
2020-07-08,376.72,381.5,376.36,381.37,29274479
2020-07-09,385.05,385.27,378.69,383.01,31420357
2020-07-10,381.34,383.92,378.82,383.68,22564330
2020-07-13,389.06,399.82,381.03,381.91,47913079
2020-07-14,379.36,389.02,375.51,388.23,42748119
2020-07-15,395.96,396.99,385.96,390.9,38306874
2020-07-16,386.25,389.62,383.62,386.09,27645927
2020-07-17,387.95,388.59,383.36,385.31,23046755
2020-07-20,385.67,394.0,384.25,393.43,22397208
2020-07-21,396.69,397.0,386.97,388.0,25627347
2020-07-22,386.77,391.9,386.41,389.09,22250413
2020-07-23,387.9935,388.31,368.039,371.38,49251108
2020-07-24,363.95,371.88,356.58,370.46,46359716
2020-07-27,374.84,379.62,373.92,379.24,30303548
2020-07-28,377.47,378.1986,372.99,373.01,25906375
2020-07-29,375.0,380.92,374.85,380.16,22582314
2020-07-30,376.75,385.19,375.07,384.76,39532505
2020-07-31,411.535,425.66,403.3,425.04,93573867
2020-08-03,432.8,446.5457,431.57,435.75,77037847
2020-08-04,436.53,443.16,433.55,438.66,43198092
2020-08-05,437.51,441.57,435.59,440.25,30497988
2020-08-06,441.62,457.65,439.19,455.61,50607225
2020-08-07,452.82,454.7,441.17,444.45,49511403
2020-08-10,450.4,455.1,440.0,450.91,53100856
2020-08-11,447.875,449.93,436.4267,437.5,46975594
2020-08-12,441.99,453.1,441.19,452.04,41486205
2020-08-13,457.72,464.17,455.71,460.04,52520516
2020-08-14,459.315,460.0,452.18,459.63,41391302
2020-08-17,464.25,464.35,455.8501,458.43,29431414
2020-08-18,457.41,464.0,456.03,462.25,26408385
2020-08-19,463.933,468.65,462.44,462.83,36384502
2020-08-20,463.0,473.568,462.9335,473.1,31726797
2020-08-21,477.05,499.472,477.0,497.48,84513660
2020-08-24,514.79,515.14,495.745,503.43,86484442
2020-08-25,498.79,500.7172,492.21,499.3,52873947
2020-08-26,504.7165,507.97,500.33,506.09,40755567
2020-08-27,508.57,509.94,495.33,500.04,38888096
2020-08-28,504.05,505.77,498.31,499.23,46907479
2020-08-31,127.58,131.0,126.0,129.04,223505733
2020-09-01,132.76,134.8,130.53,134.18,152470142
2020-09-02,137.59,137.98,127.0,131.4,200118991
2020-09-03,126.91,128.84,120.5,120.88,257599640
2020-09-04,120.07,123.7,110.89,120.96,332607163
2020-09-08,113.95,118.99,112.68,112.82,231366563
2020-09-09,117.26,119.14,115.26,117.32,176940455
2020-09-10,120.36,120.5,112.5,113.49,182274391
2020-09-11,114.57,115.23,110.0,112.0,180860325
2020-09-14,114.72,115.93,112.8,115.355,140150087
2020-09-15,118.33,118.829,113.61,115.54,184642039
2020-09-16,115.23,116.0,112.04,112.13,155026675
2020-09-17,109.72,112.2,108.71,110.34,178010968
2020-09-18,110.4,110.88,106.09,106.84,287104882
2020-09-21,104.54,110.19,103.1,110.08,195713815
2020-09-22,112.68,112.86,109.16,111.81,183055373
2020-09-23,111.62,112.11,106.77,107.12,150718671
2020-09-24,105.17,110.25,105.0,108.22,167743349
2020-09-25,108.43,112.44,107.67,112.28,149981441
2020-09-28,115.01,115.32,112.78,114.96,137672403
2020-09-29,114.55,115.31,113.57,114.09,100060526
2020-09-30,113.79,117.26,113.62,115.81,142675184
2020-10-01,117.64,117.72,115.83,116.79,116120440
2020-10-02,112.89,115.37,112.22,113.02,144711986
2020-10-05,113.91,116.65,113.55,116.5,106243839
2020-10-06,115.7,116.12,112.25,113.16,161498212
2020-10-07,114.62,115.55,114.13,115.08,96848985
2020-10-08,116.25,116.4,114.5901,114.97,83477153
2020-10-09,115.28,117.0,114.92,116.97,100506865
2020-10-12,120.06,125.18,119.2845,124.4,240226769
2020-10-13,125.27,125.39,119.65,121.1,262330451
2020-10-14,121.0,123.03,119.62,121.19,151062308
2020-10-15,118.72,121.2,118.15,120.71,112559219
2020-10-16,121.28,121.548,118.81,119.02,115393808
2020-10-19,119.96,120.419,115.66,115.98,120639337
2020-10-20,116.2,118.98,115.63,117.51,124423728
2020-10-21,116.67,118.705,116.45,116.87,89945980
2020-10-22,117.45,118.04,114.59,115.75,101987954
2020-10-23,116.39,116.55,114.28,115.04,82572645
2020-10-26,114.01,116.55,112.88,115.05,111850657
2020-10-27,115.49,117.28,114.5399,116.6,92276772
2020-10-28,115.05,115.43,111.1,111.2,143937823
2020-10-29,112.37,116.93,112.2,115.32,146129173
2020-10-30,111.06,111.99,107.72,108.86,190573476
2020-11-02,109.11,110.68,107.32,108.77,122866899
2020-11-03,109.66,111.49,108.73,110.44,107624448
2020-11-04,114.14,115.59,112.35,114.95,138235482
2020-11-05,117.95,119.62,116.8686,119.03,126387074
2020-11-06,118.32,119.2,116.13,118.69,114457922
2020-11-09,120.5,121.99,116.05,116.32,154515315
2020-11-10,115.55,117.59,114.13,115.97,138023390
2020-11-11,117.19,119.63,116.44,119.49,112294954
2020-11-12,119.62,120.53,118.57,119.21,103350674
2020-11-13,119.44,119.6717,117.87,119.26,81688586
2020-11-16,118.92,120.99,118.146,120.3,91183018
2020-11-17,119.55,120.6741,118.96,119.39,74270973
2020-11-18,118.61,119.82,118.0,118.03,76322111
2020-11-19,117.59,119.06,116.81,118.64,74112972
2020-11-20,118.64,118.77,117.29,117.34,73604287
2020-11-23,117.18,117.6202,113.75,113.85,127959318
2020-11-24,113.91,115.85,112.59,115.17,113226248
2020-11-25,115.55,116.75,115.17,116.03,76499234
2020-11-27,116.57,117.49,116.22,116.59,46691331
2020-11-30,116.97,120.97,116.81,119.05,169410176
2020-12-01,121.01,123.4693,120.01,122.72,125920963
2020-12-02,122.02,123.37,120.89,123.08,89004195
2020-12-03,123.52,123.78,122.21,122.94,78967630
2020-12-04,122.6,122.8608,121.52,122.25,78260421
2020-12-07,122.31,124.57,122.25,123.75,86711990
2020-12-08,124.37,124.98,123.09,124.38,82225512
2020-12-09,124.53,125.95,121.0,121.78,115089193
2020-12-10,120.5,123.87,120.15,123.24,81312170
2020-12-11,122.43,122.76,120.55,122.41,86939786
2020-12-14,122.6,123.35,121.54,121.78,79075988
2020-12-15,124.34,127.9,124.13,127.88,157572262
2020-12-16,127.41,128.37,126.56,127.81,98208591
2020-12-17,128.9,129.58,128.045,128.7,94359811
2020-12-18,128.96,129.1,126.12,126.655,192541496
2020-12-21,125.02,128.31,123.449,128.23,121251553
2020-12-22,131.61,134.405,129.65,131.88,169351825
2020-12-23,132.16,132.43,130.78,130.96,88223692
2020-12-24,131.32,133.46,131.1,131.97,54930064
2020-12-28,133.99,137.34,133.51,136.69,123124632
2020-12-29,138.05,138.789,134.3409,134.87,121047324
2020-12-30,135.58,135.99,133.4,133.72,96452124
2020-12-31,134.08,134.74,131.72,132.69,99116586
2021-01-04,133.52,133.6116,126.76,129.41,143301887
2021-01-05,128.89,131.74,128.43,131.01,97664898
2021-01-06,127.72,131.0499,126.382,126.6,155087970
2021-01-07,128.36,131.63,127.86,130.92,109578157
2021-01-08,132.43,132.63,130.23,132.05,105158245
2021-01-11,129.19,130.17,128.5,128.98,100620880
2021-01-12,128.5,129.69,126.86,128.8,90440255
2021-01-13,128.76,131.45,128.49,130.89,88636831
2021-01-14,130.8,131.0,128.76,128.91,90221755
2021-01-15,128.78,130.2242,127.0,127.14,111598531
2021-01-19,127.78,128.71,126.938,127.83,90757329
2021-01-20,128.66,132.49,128.55,132.03,104319489
2021-01-21,133.8,139.67,133.59,136.87,120529544
2021-01-22,136.28,139.85,135.02,139.07,114459360
2021-01-25,143.07,145.09,136.54,142.92,157611713
2021-01-26,143.6,144.3,141.37,143.16,98390555
2021-01-27,143.43,144.3,140.41,142.06,140843759
2021-01-28,139.52,141.99,136.7,137.09,142621128
2021-01-29,135.83,136.74,130.21,131.96,177523812
2021-02-01,133.75,135.38,130.93,134.14,106239823
2021-02-02,135.73,136.31,134.61,134.99,82266419
2021-02-03,135.76,135.77,133.61,133.94,89880937
2021-02-04,136.3,137.4,134.59,137.39,84183061
2021-02-05,137.35,137.42,135.86,136.76,75693830
2021-02-08,136.03,136.96,134.92,136.91,71297214
2021-02-09,136.62,137.877,135.85,136.01,75986989
2021-02-10,136.48,136.99,134.4,135.39,72647988
2021-02-11,135.9,136.39,133.77,135.13,64280029
2021-02-12,134.35,135.53,133.6921,135.37,60145130
2021-02-16,135.49,136.01,132.79,133.19,80576316
2021-02-17,131.25,132.22,129.47,130.84,97372199
2021-02-18,129.2,129.995,127.41,129.71,96856748
2021-02-19,130.24,130.71,128.8,129.87,87668834
2021-02-22,128.01,129.72,125.6,126.0,102886922
2021-02-23,123.76,126.71,118.39,125.86,158273022
2021-02-24,124.94,125.56,122.23,125.35,111039904
2021-02-25,124.68,126.4585,120.54,120.99,144766924
2021-02-26,122.59,124.85,121.2,121.26,163424672
2021-03-01,123.75,127.93,122.79,127.79,116307892
